trial,time,drone_id,depot_id,pkg_id,agent_tw_earliest_time,agent_tw_latest_time,agent_tw_avail,reward,true_return_time,true_delivery_time,approx_travel_time,true_travel_time
73,0,dn8,3,pkg11,5.0,12.0,20,1000.0,16,8,8,8
73,0,dn9,3,pkg14,6.0,15.0,21,1000.0,8.0,6.0,6,2.0
73,0,dn10,4,pkg15,5.0,13.0,17,1000.0,32,16,4,16
73,0,dn11,4,pkg20,5.0,14.0,18,1000.0,54,27,4,27
73,0,dn12,4,pkg9,7.0,15.0,19,1000.0,32,16,4,16
73,0,dn13,5,pkg17,6.0,13.0,15,1000.0,8.0,6.0,2,2.0
73,0,dn14,5,pkg8,5.0,15.0,21,1000.0,8.0,5.0,6,3.0
73,0,dn15,5,pkg12,9.0,16.0,22,1000.0,16.0,9.0,6,7.0
73,8,dn1,1,pkg13,7.0,16.0,19,1000.0,22,15,3,7
73,8,dn9,3,pkg3,8.0,16.0,22,1000.0,30,19,6,11
73,8,dn13,5,pkg24,11.0,19.0,23,1000.0,13.0,11.0,4,2.0
73,8,dn14,5,pkg21,6.0,13.0,24,1000.0,36,22,11,14
73,13,dn13,5,pkg5,7.0,17.0,26,1000.0,33,23,9,10
73,16,dn8,3,pkg26,21.0,28.0,34,1000.0,30,23,6,7
73,16,dn15,5,pkg10,8.0,18.0,27,1000.0,38,27,9,11
73,22,dn1,1,pkg27,20.0,30.0,33,1000.0,36,29,3,7
73,22,dn7,3,pkg29,28.0,34.0,36,1000.0,36,29,2,7
73,28,dn6,2,pkg30,26.0,31.0,33,1000.0,38,33,2,5
73,30,dn5,2,pkg33,34.0,41.0,44,1000.0,64,47,3,17
73,30,dn8,3,pkg32,32.0,39.0,47,1000.0,34,32,8,2
73,32,dn10,4,pkg31,28.0,34.0,45,1000.0,50,41,11,9
73,32,dn12,4,pkg34,35.0,42.0,48,1000.0,68,50,6,18
73,34,dn2,1,pkg35,41.0,48.0,51,1000.0,54,44,3,10
73,36,dn7,3,pkg36,44.0,49.0,55,1000.0,47.0,44.0,6,3.0
73,37,dn1,1,pkg37,47.0,56.0,66,1000.0,79,58,10,21
73,38,dn4,2,pkg38,48.0,54.0,64,1000.0,74,56,10,18
73,41,dn6,2,pkg39,51.0,61.0,64,1000.0,73,57,3,16
73,42,dn8,3,pkg40,51.0,56.0,63,1000.0,78,60,7,18
73,43,dn9,3,pkg41,49.0,59.0,65,1000.0,67,55,6,12
73,44,dn3,1,pkg42,51.0,59.0,68,1000.0,58,51,9,7
73,46,dn13,5,pkg43,54.0,64.0,72,1000.0,64,55,8,9
73,47,dn7,3,pkg44,54.0,62.0,67,1000.0,63,55,5,8
73,50,dn14,5,pkg45,56.0,63.0,72,1000.0,70,60,9,10
73,54,dn2,1,pkg46,59.0,64.0,70,1000.0,90,72,6,18
73,56,dn15,5,pkg47,63.0,70.0,81,1000.0,80,68,11,12
73,57,dn10,4,pkg48,67.0,74.0,80,1000.0,75.0,67.0,6,8.0
73,58,dn3,1,pkg49,65.0,71.0,82,1000.0,74,66,11,8
73,60,dn11,4,pkg50,68.0,75.0,83,1000.0,82,71,8,11
73,64,dn5,2,pkg51,73.0,82.0,89,1000.0,120,92,7,28
73,68,dn7,3,pkg54,76.0,82.0,89,1000.0,100,84,7,16
73,68,dn12,4,pkg53,74.0,80.0,84,1000.0,102,85,4,17
73,69,dn9,3,pkg55,76.0,86.0,94,1000.0,77.0,76.0,8,1.0
73,71,dn13,5,pkg57,76.0,84.0,93,1000.0,85,78,9,7
73,72,dn14,5,pkg58,77.0,87.0,92,1000.0,81.0,77.0,5,4.0
73,73,dn6,2,pkg56,76.0,84.0,93,1000.0,109,91,9,18
73,74,dn3,1,pkg52,70.0,75.0,80,1000.0,88,81,5,7
73,75,dn10,4,pkg59,80.0,88.0,97,1000.0,109,92,9,17
73,77,dn9,3,pkg60,85.0,94.0,104,1000.0,89.0,85.0,9,4.0
73,79,dn1,1,pkg61,83.0,91.0,94,1000.0,103,91,3,12
73,79,dn4,2,pkg62,86.0,95.0,104,1000.0,115,97,9,18
73,81,dn8,3,pkg63,87.0,92.0,103,1000.0,95,88,11,7
73,82,dn14,5,pkg64,89.0,94.0,96,1000.0,90.0,89.0,2,1.0
73,86,dn13,5,pkg65,92.0,100.0,105,1000.0,94.0,92.0,5,2.0
73,87,dn11,4,pkg66,92.0,101.0,108,1000.0,141,114,7,27
73,88,dn3,1,pkg67,97.0,103.0,112,1000.0,98.0,97.0,9,1.0
73,89,dn15,5,pkg68,98.0,107.0,114,1000.0,107,98,7,9
73,90,dn9,3,pkg69,100.0,106.0,113,1000.0,103.0,100.0,7,3.0
73,91,dn2,1,pkg70,99.0,108.0,111,1000.0,113,102,3,11
73,95,dn8,3,pkg71,98.0,104.0,114,1000.0,125,110,10,15
74,0,dn1,1,pkg20,7.0,12.0,19,1000.0,18,9,7,9
74,0,dn2,1,pkg10,6.0,13.0,20,1000.0,26,13,7,13
74,0,dn3,1,pkg11,5.0,14.0,21,1000.0,18,9,7,9
74,0,dn4,2,pkg21,6.0,11.0,17,1000.0,68,34,6,34
74,0,dn5,2,pkg12,6.0,15.0,19,1000.0,50,25,4,25
74,0,dn6,2,pkg19,10.0,17.0,20,1000.0,44,22,3,22
74,0,dn7,3,pkg15,6.0,11.0,14,1000.0,9.0,6.0,3,3.0
74,0,dn8,3,pkg1,10.0,15.0,20,1000.0,16.0,10.0,5,6.0
74,0,dn9,3,pkg9,9.0,15.0,20,1000.0,14.0,9.0,5,5.0
74,0,dn10,4,pkg3,9.0,19.0,22,1000.0,22,11,3,11
74,0,dn11,4,pkg16,10.0,16.0,27,1000.0,26,13,11,13
74,0,dn12,4,pkg8,10.0,19.0,28,1000.0,32,16,9,16
74,0,dn13,5,pkg17,6.0,13.0,15,1000.0,9.0,6.0,2,3.0
74,0,dn14,5,pkg5,8.0,14.0,18,1000.0,10.0,8.0,4,2.0
74,0,dn15,5,pkg4,5.0,15.0,19,1000.0,9.0,5.0,4,4.0
74,9,dn7,3,pkg6,7.0,17.0,21,1000.0,29,19,4,10
74,9,dn13,5,pkg2,7.0,15.0,20,1000.0,13,11,5,2
74,9,dn15,5,pkg13,7.0,16.0,21,1000.0,17,13,5,4
74,10,dn14,5,pkg22,6.0,16.0,21,1000.0,20,15,5,5
74,13,dn13,5,pkg18,9.0,19.0,22,1000.0,19,16,3,3
74,14,dn9,3,pkg14,10.0,17.0,22,1000.0,42,28,5,14
74,16,dn8,3,pkg24,14.0,22.0,25,1000.0,36,26,3,10
74,17,dn15,5,pkg23,9.0,19.0,25,1000.0,25,21,6,4
74,18,dn1,1,pkg25,18.0,26.0,30,1000.0,32,25,4,7
74,18,dn3,1,pkg28,22.0,28.0,32,1000.0,48,33,4,15
74,19,dn13,5,pkg27,17.0,26.0,29,1000.0,27,23,3,4
74,20,dn14,5,pkg30,25.0,32.0,38,1000.0,34,27,6,7
74,23,dn10,4,pkg32,28.0,36.0,44,1000.0,33,28,8,5
74,25,dn15,5,pkg31,29.0,38.0,44,1000.0,33,29,6,4
74,26,dn2,1,pkg29,23.0,29.0,35,1000.0,52,39,6,13
74,26,dn11,4,pkg33,34.0,39.0,46,1000.0,74,50,7,24
74,27,dn13,5,pkg34,33.0,39.0,44,1000.0,37.0,33.0,5,4.0
74,32,dn1,1,pkg35,38.0,48.0,52,1000.0,60,46,4,14
74,32,dn12,4,pkg36,40.0,47.0,55,1000.0,44.0,40.0,8,4.0
74,33,dn10,4,pkg37,40.0,49.0,54,1000.0,83,58,5,25
74,34,dn7,3,pkg38,44.0,53.0,64,1000.0,58,46,11,12
74,36,dn8,3,pkg40,43.0,52.0,56,1000.0,46.0,43.0,4,3.0
74,39,dn13,5,pkg42,46.0,55.0,66,1000.0,63,51,11,12
74,42,dn14,5,pkg45,47.0,53.0,58,1000.0,54,48,5,6
74,44,dn6,2,pkg39,40.0,49.0,58,1000.0,102,73,9,29
74,44,dn9,3,pkg47,54.0,59.0,68,1000.0,68,56,9,12
74,44,dn12,4,pkg41,42.0,47.0,54,1000.0,60,52,7,8
74,48,dn3,1,pkg44,51.0,58.0,63,1000.0,72,60,5,12
74,48,dn8,3,pkg50,53.0,61.0,69,1000.0,55.0,53.0,8,2.0
74,49,dn15,5,pkg51,58.0,66.0,74,1000.0,67,58,8,9
74,50,dn5,2,pkg43,48.0,54.0,58,1000.0,82,66,4,16
74,52,dn2,1,pkg46,52.0,60.0,69,1000.0,80,66,9,14
74,55,dn8,3,pkg52,61.0,68.0,78,1000.0,91,73,10,18
74,59,dn14,5,pkg56,67.0,74.0,85,1000.0,85,72,11,13
74,60,dn12,4,pkg53,59.0,66.0,69,1000.0,106,83,3,23
74,61,dn7,3,pkg57,71.0,79.0,85,1000.0,81,71,6,10
74,63,dn1,1,pkg58,71.0,76.0,78,1000.0,77.0,71.0,2,6.0
74,64,dn13,5,pkg59,71.0,76.0,87,1000.0,77.0,71.0,11,6.0
74,68,dn4,2,pkg55,67.0,76.0,78,1000.0,82,75,2,7
74,68,dn9,3,pkg60,77.0,86.0,90,1000.0,83.0,77.0,4,6.0
74,71,dn15,5,pkg63,80.0,90.0,100,1000.0,86.0,80.0,10,6.0
74,72,dn3,1,pkg61,79.0,86.0,92,1000.0,90,81,6,9
74,74,dn11,4,pkg62,78.0,84.0,95,1000.0,120,97,11,23
74,77,dn1,1,pkg64,79.0,86.0,96,1000.0,95,86,10,9
74,77,dn13,5,pkg65,79.0,89.0,97,1000.0,97,87,8,10
74,81,dn7,3,pkg66,83.0,88.0,91,1000.0,89,85,3,4
74,82,dn2,1,pkg69,92.0,99.0,106,1000.0,96.0,92.0,7,4.0
74,82,dn4,2,pkg68,90.0,98.0,100,1000.0,134,108,2,26
74,83,dn5,2,pkg70,90.0,96.0,102,1000.0,103,93,6,10
74,83,dn9,3,pkg67,89.0,94.0,101,1000.0,94.0,89.0,7,5.0
74,85,dn14,5,pkg71,92.0,100.0,102,1000.0,95.0,92.0,2,3.0
74,86,dn15,5,pkg72,93.0,100.0,102,1000.0,94.0,93.0,2,1.0
74,90,dn3,1,pkg74,95.0,103.0,111,1000.0,120,105,8,15
74,91,dn7,3,pkg75,97.0,103.0,106,1000.0,100.0,97.0,3,3.0
74,92,dn8,3,pkg76,102.0,109.0,115,1000.0,118,105,6,13
74,94,dn9,3,pkg77,103.0,112.0,118,1000.0,122,108,6,14
74,96,dn1,1,pkg78,105.0,112.0,117,1000.0,126,111,5,15
74,98,dn2,1,pkg79,108.0,117.0,119,1000.0,115.0,108.0,2,7.0
75,0,dn1,1,pkg2,7.0,16.0,18,1000.0,14,7,2,7
75,0,dn2,1,pkg12,8.0,13.0,18,1000.0,15.0,8.0,5,7.0
75,0,dn3,1,pkg5,6.0,11.0,19,1000.0,18,9,8,9
75,0,dn4,2,pkg21,7.0,13.0,19,1000.0,52,26,6,26
75,0,dn5,2,pkg15,5.0,15.0,20,1000.0,24,12,5,12
75,0,dn6,2,pkg6,10.0,15.0,22,1000.0,17.0,10.0,7,7.0
75,0,dn7,3,pkg3,6.0,13.0,16,1000.0,12,6,3,6
75,0,dn8,3,pkg17,9.0,15.0,17,1000.0,17.0,9.0,2,8.0
75,0,dn9,3,pkg7,7.0,14.0,21,1000.0,18,9,7,9
75,0,dn10,4,pkg9,7.0,14.0,17,1000.0,24,12,3,12
75,0,dn11,4,pkg4,9.0,16.0,20,1000.0,40,20,4,20
75,0,dn12,4,pkg8,8.0,18.0,20,1000.0,60,30,2,30
75,0,dn13,5,pkg18,5.0,11.0,14,1000.0,8.0,5.0,3,3.0
75,0,dn14,5,pkg13,7.0,15.0,19,1000.0,13.0,7.0,4,6.0
75,0,dn15,5,pkg19,8.0,18.0,19,1000.0,8.0,8.0,1,0.0
75,8,dn13,5,pkg10,7.0,17.0,20,1000.0,12,10,3,2
75,12,dn7,3,pkg16,8.0,15.0,23,1000.0,34,23,8,11
75,12,dn13,5,pkg22,6.0,16.0,21,1000.0,20,16,5,4
75,13,dn14,5,pkg20,9.0,18.0,22,1000.0,25,19,4,6
75,14,dn1,1,pkg11,7.0,17.0,24,1000.0,20,17,7,3
75,15,dn2,1,pkg25,12.0,20.0,27,1000.0,49,32,7,17
75,17,dn6,2,pkg26,14.0,19.0,27,1000.0,57,37,8,20
75,17,dn8,3,pkg27,17.0,22.0,26,1000.0,29,23,4,6
75,18,dn3,1,pkg31,25.0,33.0,39,1000.0,29.0,25.0,6,4.0
75,18,dn9,3,pkg24,12.0,22.0,31,1000.0,56,37,9,19
75,20,dn1,1,pkg29,20.0,30.0,40,1000.0,50,35,10,15
75,20,dn13,5,pkg33,28.0,35.0,37,1000.0,30.0,28.0,2,2.0
75,24,dn5,2,pkg30,23.0,28.0,32,1000.0,66,45,4,21
75,24,dn10,4,pkg32,27.0,37.0,41,1000.0,46,35,4,11
75,25,dn14,5,pkg34,31.0,36.0,42,1000.0,39,32,6,7
75,29,dn3,1,pkg37,32.0,37.0,44,1000.0,39,34,7,5
75,29,dn8,3,pkg39,33.0,39.0,46,1000.0,39,34,7,5
75,32,dn13,5,pkg42,39.0,45.0,51,1000.0,46,39,6,7
75,34,dn7,3,pkg36,28.0,38.0,48,1000.0,56,45,10,11
75,39,dn3,1,pkg41,41.0,48.0,52,1000.0,51,45,4,6
75,39,dn8,3,pkg45,40.0,49.0,53,1000.0,47,43,4,4
75,40,dn11,4,pkg38,36.0,43.0,46,1000.0,96,68,3,28
75,41,dn14,5,pkg48,48.0,58.0,62,1000.0,51.0,48.0,4,3.0
75,46,dn10,4,pkg43,42.0,51.0,56,1000.0,82,64,5,18
75,46,dn13,5,pkg51,56.0,61.0,72,1000.0,62.0,56.0,11,6.0
75,47,dn8,3,pkg44,44.0,50.0,60,1000.0,65,56,10,9
75,49,dn2,1,pkg46,46.0,55.0,62,1000.0,81,65,7,16
75,51,dn14,5,pkg53,57.0,64.0,74,1000.0,77,64,10,13
75,52,dn4,2,pkg47,49.0,57.0,61,1000.0,72,62,4,10
75,55,dn1,1,pkg56,64.0,72.0,80,1000.0,66.0,64.0,8,2.0
75,56,dn7,3,pkg50,54.0,59.0,65,1000.0,64,60,6,4
75,56,dn9,3,pkg54,60.0,68.0,74,1000.0,86,71,6,15
75,57,dn6,2,pkg49,51.0,58.0,62,1000.0,97,77,4,20
75,58,dn3,1,pkg59,64.0,69.0,76,1000.0,102,80,7,22
75,60,dn12,4,pkg52,59.0,66.0,76,1000.0,78,69,10,9
75,64,dn7,3,pkg55,64.0,69.0,79,1000.0,100,82,10,18
75,65,dn8,3,pkg57,61.0,68.0,79,1000.0,95,80,11,15
75,66,dn1,1,pkg62,72.0,77.0,82,1000.0,86,76,5,10
75,66,dn5,2,pkg60,66.0,75.0,81,1000.0,100,83,6,17
75,68,dn13,5,pkg63,75.0,85.0,91,1000.0,81.0,75.0,6,6.0
75,72,dn4,2,pkg58,66.0,74.0,84,1000.0,84,78,10,6
75,77,dn14,5,pkg64,81.0,89.0,96,1000.0,91,84,7,7
75,78,dn12,4,pkg66,79.0,89.0,97,1000.0,112,95,8,17
75,81,dn2,1,pkg68,87.0,96.0,102,1000.0,107,94,6,13
75,81,dn13,5,pkg67,88.0,98.0,105,1000.0,99,90,7,9
75,82,dn10,4,pkg69,85.0,92.0,94,1000.0,112,97,2,15
75,84,dn4,2,pkg65,83.0,91.0,94,1000.0,106,95,3,11
75,86,dn1,1,pkg70,91.0,98.0,102,1000.0,104,95,4,9
75,86,dn9,3,pkg71,91.0,98.0,108,1000.0,106,96,10,10
75,91,dn14,5,pkg74,98.0,104.0,106,1000.0,99.0,98.0,2,1.0
75,95,dn8,3,pkg75,101.0,107.0,110,1000.0,119,107,3,12
75,96,dn11,4,pkg72,92.0,99.0,108,1000.0,122,109,9,13
75,97,dn6,2,pkg76,104.0,109.0,120,1000.0,133,115,11,18
75,99,dn13,5,pkg73,97.0,107.0,110,1000.0,105,102,3,3
75,99,dn14,5,pkg77,104.0,109.0,113,1000.0,107.0,104.0,4,3.0
76,0,dn1,1,pkg10,5.0,12.0,17,1000.0,34,17,5,17
76,0,dn2,1,pkg22,7.0,12.0,18,1000.0,13.0,7.0,6,6.0
76,0,dn3,1,pkg4,7.0,15.0,19,1000.0,18,9,4,9
76,0,dn4,2,pkg15,7.0,13.0,19,1000.0,16,8,6,8
76,0,dn5,2,pkg6,7.0,14.0,20,1000.0,16,8,6,8
76,0,dn6,2,pkg18,9.0,17.0,21,1000.0,26,13,4,13
76,0,dn7,3,pkg17,10.0,20.0,21,1000.0,15.0,10.0,1,5.0
76,0,dn8,3,pkg2,10.0,16.0,22,1000.0,16.0,10.0,6,6.0
76,0,dn9,3,pkg8,10.0,18.0,22,1000.0,28,14,4,14
76,0,dn10,4,pkg20,7.0,15.0,17,1000.0,38,19,2,19
76,0,dn11,4,pkg21,5.0,14.0,17,1000.0,40,20,3,20
76,0,dn12,4,pkg9,7.0,16.0,20,1000.0,36,18,4,18
76,0,dn13,5,pkg16,8.0,16.0,18,1000.0,11.0,8.0,2,3.0
76,0,dn14,5,pkg7,5.0,14.0,20,1000.0,14,7,6,7
76,0,dn15,5,pkg14,10.0,15.0,20,1000.0,15.0,10.0,5,5.0
76,11,dn13,5,pkg23,6.0,15.0,19,1000.0,19,15,4,4
76,13,dn2,1,pkg19,10.0,20.0,24,1000.0,27,20,4,7
76,14,dn14,5,pkg27,11.0,17.0,25,1000.0,32,23,8,9
76,15,dn7,3,pkg3,9.0,17.0,23,1000.0,51,33,6,18
76,15,dn15,5,pkg26,10.0,18.0,29,1000.0,37,26,11,11
76,16,dn4,2,pkg11,8.0,18.0,24,1000.0,60,38,6,22
76,16,dn5,2,pkg5,9.0,19.0,26,1000.0,32,24,7,8
76,18,dn3,1,pkg29,18.0,24.0,29,1000.0,52,35,5,17
76,19,dn13,5,pkg32,24.0,30.0,38,1000.0,39,29,8,10
76,22,dn8,3,pkg33,28.0,37.0,47,1000.0,78,50,10,28
76,26,dn6,2,pkg30,21.0,30.0,40,1000.0,40,33,10,7
76,27,dn2,1,pkg31,23.0,32.0,35,1000.0,43,35,3,8
76,28,dn9,3,pkg35,34.0,42.0,52,1000.0,44,36,10,8
76,32,dn5,2,pkg36,38.0,47.0,53,1000.0,64,48,6,16
76,32,dn14,5,pkg38,40.0,47.0,49,1000.0,42.0,40.0,2,2.0
76,34,dn1,1,pkg34,30.0,37.0,43,1000.0,52,43,6,9
76,37,dn12,4,pkg41,46.0,54.0,59,1000.0,83,60,5,23
76,37,dn15,5,pkg37,36.0,44.0,50,1000.0,49,43,6,6
76,39,dn13,5,pkg39,40.0,47.0,52,1000.0,49,44,5,5
76,40,dn6,2,pkg40,40.0,45.0,53,1000.0,90,65,8,25
76,43,dn2,1,pkg43,46.0,56.0,61,1000.0,73,58,5,15
76,43,dn14,5,pkg44,48.0,58.0,68,1000.0,69,56,10,13
76,45,dn9,3,pkg45,51.0,58.0,65,1000.0,69,57,7,12
76,47,dn10,4,pkg46,54.0,64.0,70,1000.0,65,56,6,9
76,49,dn13,5,pkg47,56.0,66.0,68,1000.0,57.0,56.0,2,1.0
76,51,dn7,3,pkg48,58.0,65.0,72,1000.0,71,61,7,10
76,52,dn1,1,pkg49,60.0,68.0,77,1000.0,68,60,9,8
76,53,dn11,4,pkg50,62.0,72.0,78,1000.0,85,69,6,16
76,60,dn4,2,pkg52,66.0,73.0,81,1000.0,84,72,8,12
76,61,dn3,1,pkg53,67.0,73.0,81,1000.0,70.0,67.0,8,3.0
76,63,dn13,5,pkg54,68.0,78.0,80,1000.0,69.0,68.0,2,1.0
76,64,dn5,2,pkg51,67.0,75.0,85,1000.0,84,74,10,10
76,64,dn15,5,pkg55,73.0,79.0,89,1000.0,81.0,73.0,10,8.0
76,68,dn1,1,pkg56,75.0,84.0,94,1000.0,104,86,10,18
76,69,dn9,3,pkg57,79.0,84.0,94,1000.0,81.0,79.0,10,2.0
76,71,dn7,3,pkg58,81.0,91.0,97,1000.0,105,88,6,17
76,72,dn3,1,pkg59,82.0,88.0,94,1000.0,90.0,82.0,6,8.0
76,73,dn13,5,pkg60,80.0,88.0,99,1000.0,99,86,11,13
76,76,dn2,1,pkg61,83.0,90.0,98,1000.0,96,86,8,10
76,78,dn10,4,pkg62,86.0,92.0,96,1000.0,102,90,4,12
76,79,dn14,5,pkg63,88.0,94.0,103,1000.0,92.0,88.0,9,4.0
76,83,dn12,4,pkg64,85.0,92.0,101,1000.0,99,91,9,8
76,86,dn8,3,pkg65,95.0,102.0,108,1000.0,103.0,95.0,6,8.0
76,87,dn9,3,pkg66,94.0,101.0,111,1000.0,96.0,94.0,10,2.0
76,89,dn4,2,pkg67,94.0,104.0,115,1000.0,119,104,11,15
76,91,dn5,2,pkg68,97.0,104.0,113,1000.0,115,103,9,12
76,96,dn2,1,pkg69,103.0,111.0,119,1000.0,120,108,8,12
76,99,dn6,2,pkg70,105.0,113.0,117,1000.0,145,122,4,23
77,0,dn1,1,pkg5,6.0,12.0,18,1000.0,10.0,6.0,6,4.0
77,0,dn2,1,pkg17,5.0,10.0,20,1000.0,22,11,10,11
77,0,dn3,1,pkg13,7.0,15.0,21,1000.0,18,9,6,9
77,0,dn4,2,pkg1,6.0,15.0,18,1000.0,24,12,3,12
77,0,dn5,2,pkg18,5.0,15.0,18,1000.0,18,9,3,9
77,0,dn6,2,pkg12,6.0,16.0,21,1000.0,14,7,5,7
77,0,dn7,3,pkg20,5.0,13.0,19,1000.0,12,6,6,6
77,0,dn8,3,pkg16,6.0,15.0,20,1000.0,16,8,5,8
77,0,dn9,3,pkg7,8.0,14.0,22,1000.0,10.0,8.0,8,2.0
77,0,dn10,4,pkg10,9.0,19.0,21,1000.0,30,15,2,15
77,0,dn11,4,pkg2,10.0,19.0,22,1000.0,40,20,3,20
77,0,dn12,4,pkg21,10.0,20.0,24,1000.0,19.0,10.0,4,9.0
77,0,dn13,5,pkg6,8.0,18.0,22,1000.0,11.0,8.0,4,3.0
77,0,dn14,5,pkg9,8.0,18.0,22,1000.0,13.0,8.0,4,5.0
77,0,dn15,5,pkg4,7.0,15.0,23,1000.0,13.0,7.0,8,6.0
77,10,dn1,1,pkg14,9.0,15.0,22,1000.0,34,22,7,12
77,10,dn9,3,pkg8,6.0,16.0,23,1000.0,26,18,7,8
77,11,dn13,5,pkg22,10.0,19.0,23,1000.0,17,14,4,3
77,12,dn7,3,pkg24,15.0,21.0,24,1000.0,24,18,3,6
77,13,dn14,5,pkg11,10.0,19.0,27,1000.0,31,22,8,9
77,13,dn15,5,pkg15,10.0,19.0,30,1000.0,37,25,11,12
77,14,dn6,2,pkg3,10.0,15.0,22,1000.0,28,21,7,7
77,16,dn8,3,pkg29,18.0,23.0,25,1000.0,42,29,2,13
77,17,dn13,5,pkg25,15.0,22.0,31,1000.0,39,28,9,11
77,18,dn3,1,pkg23,10.0,20.0,28,1000.0,36,27,8,9
77,18,dn5,2,pkg27,16.0,24.0,32,1000.0,36,27,8,9
77,19,dn12,4,pkg32,26.0,36.0,39,1000.0,41,30,3,11
77,22,dn2,1,pkg26,17.0,26.0,31,1000.0,42,32,5,10
77,24,dn4,2,pkg30,22.0,32.0,43,1000.0,30,27,11,3
77,24,dn7,3,pkg34,29.0,37.0,45,1000.0,38,31,8,7
77,28,dn6,2,pkg31,26.0,36.0,43,1000.0,78,53,7,25
77,30,dn4,2,pkg33,29.0,39.0,45,1000.0,60,45,6,15
77,30,dn10,4,pkg37,36.0,46.0,57,1000.0,68,49,11,19
77,31,dn9,3,pkg38,38.0,44.0,51,1000.0,43.0,38.0,7,5.0
77,32,dn14,5,pkg39,39.0,44.0,52,1000.0,45.0,39.0,8,6.0
77,34,dn1,1,pkg36,32.0,37.0,45,1000.0,68,51,8,17
77,36,dn3,1,pkg35,33.0,40.0,46,1000.0,68,52,6,16
77,37,dn15,5,pkg40,44.0,50.0,54,1000.0,50.0,44.0,4,6.0
77,38,dn5,2,pkg42,48.0,56.0,66,1000.0,76,57,10,19
77,39,dn7,3,pkg43,44.0,51.0,60,1000.0,67,53,9,14
77,39,dn13,5,pkg41,42.0,51.0,57,1000.0,59,49,6,10
77,40,dn11,4,pkg44,46.0,54.0,62,1000.0,62,51,8,11
77,42,dn2,1,pkg46,51.0,57.0,67,1000.0,58.0,51.0,10,7.0
77,42,dn8,3,pkg45,51.0,56.0,59,1000.0,64,53,3,11
77,44,dn9,3,pkg47,52.0,59.0,67,1000.0,53.0,52.0,8,1.0
77,46,dn14,5,pkg48,53.0,58.0,65,1000.0,58.0,53.0,7,5.0
77,47,dn12,4,pkg49,55.0,64.0,69,1000.0,91,69,5,22
77,50,dn15,5,pkg50,54.0,62.0,68,1000.0,64,57,6,7
77,58,dn2,1,pkg51,58.0,67.0,72,1000.0,76,67,5,9
77,59,dn9,3,pkg53,67.0,76.0,82,1000.0,72.0,67.0,6,5.0
77,60,dn4,2,pkg52,59.0,65.0,75,1000.0,116,88,10,28
77,61,dn13,5,pkg54,70.0,79.0,86,1000.0,75.0,70.0,7,5.0
77,63,dn11,4,pkg55,70.0,75.0,86,1000.0,85,74,11,11
77,64,dn8,3,pkg56,74.0,83.0,91,1000.0,77.0,74.0,8,3.0
77,67,dn7,3,pkg57,74.0,81.0,91,1000.0,89,78,10,11
77,67,dn14,5,pkg58,76.0,84.0,95,1000.0,103,85,11,18
77,68,dn15,5,pkg59,76.0,81.0,87,1000.0,84,76,6,8
77,75,dn1,1,pkg60,85.0,90.0,98,1000.0,111,93,8,18
77,76,dn2,1,pkg61,84.0,90.0,98,1000.0,86.0,84.0,8,2.0
77,80,dn3,1,pkg62,90.0,100.0,104,1000.0,99.0,90.0,4,9.0
77,81,dn5,2,pkg63,90.0,97.0,104,1000.0,113,97,7,16
77,86,dn2,1,pkg64,95.0,100.0,105,1000.0,99.0,95.0,5,4.0
77,88,dn8,3,pkg65,94.0,102.0,113,1000.0,99.0,94.0,11,5.0
77,90,dn13,5,pkg67,99.0,106.0,115,1000.0,118,104,9,14
77,91,dn6,2,pkg68,97.0,107.0,116,1000.0,117,104,9,13
77,92,dn10,4,pkg69,101.0,110.0,112,1000.0,134,113,2,21
77,93,dn11,4,pkg70,100.0,107.0,112,1000.0,133,113,5,20
77,94,dn12,4,pkg71,103.0,112.0,120,1000.0,124,109,8,15
77,97,dn7,3,pkg72,102.0,111.0,120,1000.0,104.0,102.0,9,2.0
77,99,dn2,1,pkg66,94.0,103.0,110,1000.0,137,118,7,19
77,99,dn3,1,pkg73,107.0,117.0,124,1000.0,114.0,107.0,7,7.0
78,0,dn1,1,pkg15,5.0,12.0,15,1000.0,20,10,3,10
78,0,dn2,1,pkg4,9.0,15.0,16,1000.0,18,9,1,9
78,0,dn3,1,pkg5,5.0,14.0,17,1000.0,28,14,3,14
78,0,dn4,2,pkg21,5.0,10.0,14,1000.0,22,11,4,11
78,0,dn5,2,pkg22,6.0,15.0,16,1000.0,28,14,1,14
78,0,dn6,2,pkg20,9.0,15.0,18,1000.0,22,11,3,11
78,0,dn7,3,pkg14,5.0,13.0,20,1000.0,22,11,7,11
78,0,dn8,3,pkg8,9.0,14.0,21,1000.0,22,11,7,11
78,0,dn9,3,pkg13,9.0,14.0,21,1000.0,18,9,7,9
78,0,dn10,4,pkg7,5.0,12.0,17,1000.0,46,23,5,23
78,0,dn11,4,pkg17,7.0,13.0,19,1000.0,18,9,6,9
78,0,dn12,4,pkg3,8.0,13.0,20,1000.0,18,9,7,9
78,0,dn13,5,pkg2,7.0,13.0,17,1000.0,12.0,7.0,4,5.0
78,0,dn14,5,pkg18,8.0,17.0,23,1000.0,18,9,6,9
78,0,dn15,5,pkg6,10.0,17.0,26,1000.0,13.0,10.0,9,3.0
78,12,dn13,5,pkg24,7.0,13.0,16,1000.0,16,14,3,2
