trial,timestep,drone_id,pkg_id,actual_delivery_time,on_time,deadline,depot_lat,depot_lon,delivery_lat,delivery_lon
,90.0,dn13,pkg58,90.0,True,96.0,37.739611,-122.492203,37.73330227857848,-122.49554837728893
,91.0,dn3,pkg56,91,True,92.0,37.774524,-122.473656,37.793852536260204,-122.44757320768508
,91.0,dn4,pkg57,91.0,True,100.0,37.751751,-122.410654,37.788577995315876,-122.42483333635263
,91.0,dn10,pkg59,91.0,True,98.0,37.78929,-122.426797,37.792539017290174,-122.44064957482297
,93.0,dn7,pkg60,93,True,101.0,37.718779,-122.462401,37.71601612946832,-122.41754113891787
,97.0,dn5,pkg61,97,True,101.0,37.751751,-122.410654,37.792143036244354,-122.40327909963804
,97.0,dn6,pkg62,97,True,104.0,37.751751,-122.410654,37.735510808450364,-122.43107951587498
,97.0,dn8,pkg63,97,True,104.0,37.718779,-122.462401,37.72189147357569,-122.44888449367207
,100.0,dn13,pkg64,100.0,True,107.0,37.739611,-122.492203,37.763997154724876,-122.50440598153716
,7.0,dn4,pkg22,7.0,True,17.0,37.751751,-122.410654,37.75562737739738,-122.42860517864703
,7.0,dn10,pkg3,7,True,17.0,37.78929,-122.426797,37.788822521246225,-122.40089522392671
,8.0,dn6,pkg13,8,True,18.0,37.751751,-122.410654,37.746614823073536,-122.43175222411875
,8.0,dn11,pkg21,8,True,13.0,37.78929,-122.426797,37.77538890575411,-122.41599972962729
,8.0,dn12,pkg10,8,True,16.0,37.78929,-122.426797,37.77226151921279,-122.42991473581428
,8.0,dn13,pkg18,8.0,True,15.0,37.739611,-122.492203,37.73148002102615,-122.4955678785878
,9.0,dn5,pkg24,9,True,16.0,37.751751,-122.410654,37.766869338143415,-122.39982141095388
,9.0,dn7,pkg16,9.0,True,16.0,37.718779,-122.462401,37.709913697981726,-122.47572645961361
,9.0,dn14,pkg1,9,True,18.0,37.739611,-122.492203,37.718265538482164,-122.49026278639765
,9.0,dn9,pkg14,9.0,True,18.0,37.718779,-122.462401,37.70712459196755,-122.43765223055158
,10.0,dn2,pkg6,10,True,14.0,37.774524,-122.473656,37.78860579377022,-122.45075507483436
,12.0,dn3,pkg20,12,True,19.0,37.774524,-122.473656,37.76291257753435,-122.44952276278755
,12.0,dn8,pkg12,12,True,17.0,37.718779,-122.462401,37.72339051918291,-122.4370514281977
,12.0,dn15,pkg25,12,True,18.0,37.739611,-122.492203,37.749058235281005,-122.45782389634961
,13.0,dn1,pkg7,13,True,18.0,37.774524,-122.473656,37.78584926447444,-122.44358639204636
,14.0,dn4,pkg17,14,True,18.0,37.751751,-122.410654,37.72535743999323,-122.4174650155968
,14.0,dn13,pkg11,14,False,11.0,37.739611,-122.492203,37.71130752596197,-122.4967307665768
,16.0,dn5,pkg4,16,True,16.0,37.751751,-122.410654,37.75863982289493,-122.41058816767546
,18.0,dn11,pkg23,18,True,18.0,37.78929,-122.426797,37.792330273429826,-122.45058094892399
,19.0,dn10,pkg28,19,True,26.0,37.78929,-122.426797,37.795729918901365,-122.3954456734344
,19.0,dn7,pkg27,19,True,22.0,37.718779,-122.462401,37.736488461178034,-122.47301547162934
,21.0,dn6,pkg30,21.0,True,31.0,37.751751,-122.410654,37.746198656935896,-122.438547943629
,21.0,dn4,pkg29,21,False,20.0,37.751751,-122.410654,37.754751256427134,-122.41587319139161
,22.0,dn14,pkg31,22,True,25.0,37.739611,-122.492203,37.760797717719974,-122.46079362343244
,23.0,dn9,pkg26,23,True,24.0,37.718779,-122.462401,37.7613970191255,-122.46703709012797
,23.0,dn2,pkg33,23,True,31.0,37.774524,-122.473656,37.736612377389825,-122.44514221748935
,23.0,dn13,pkg34,23.0,True,30.0,37.739611,-122.492203,37.72166967114758,-122.505526326476
,24.0,dn12,pkg2,24,False,15.0,37.78929,-122.426797,37.769676593802856,-122.45644948780512
,28.0,dn5,pkg32,28,True,29.0,37.751751,-122.410654,37.74389761674786,-122.46261278381868
,28.0,dn3,pkg35,28.0,True,37.0,37.774524,-122.473656,37.78437883158448,-122.4630470421418
,29.0,dn8,pkg36,29,True,39.0,37.718779,-122.462401,37.7384939368736,-122.49103569937058
,31.0,dn15,pkg37,31,True,34.0,37.739611,-122.492203,37.73678277963054,-122.45155720432481
,32.0,dn4,pkg38,32.0,True,40.0,37.751751,-122.410654,37.77688195239008,-122.40275756520721
,39.0,dn14,pkg39,39,True,42.0,37.739611,-122.492203,37.70844916418522,-122.50141004417873
,42.0,dn1,pkg41,42,True,51.0,37.774524,-122.473656,37.77579833446644,-122.50486353700867
,45.0,dn4,pkg40,45,True,51.0,37.751751,-122.410654,37.70984203576824,-122.40287369363861
,46.0,dn5,pkg42,46.0,True,52.0,37.751751,-122.410654,37.74695752815032,-122.43862420901182
,48.0,dn2,pkg44,48.0,True,56.0,37.774524,-122.473656,37.76893600757618,-122.47095750995476
,48.0,dn13,pkg45,48.0,True,53.0,37.739611,-122.492203,37.732318831445426,-122.46474087008247
,51.0,dn7,pkg43,51,True,53.0,37.718779,-122.462401,37.73150477794199,-122.42250626625972
,54.0,dn6,pkg47,54.0,True,64.0,37.751751,-122.410654,37.766299968745656,-122.41337530070531
,55.0,dn3,pkg46,55,True,63.0,37.774524,-122.473656,37.740673281579646,-122.45911005547448
,57.0,dn10,pkg48,57.0,True,65.0,37.78929,-122.426797,37.78055406846499,-122.4173005281759
,59.0,dn8,pkg49,59.0,True,67.0,37.718779,-122.462401,37.72090866035842,-122.43099485096953
,62.0,dn9,pkg50,62.0,True,70.0,37.718779,-122.462401,37.718871997843436,-122.48014412915042
,70.0,dn4,pkg51,70.0,True,78.0,37.751751,-122.410654,37.739628629375545,-122.45312899264466
,73.0,dn7,pkg53,73.0,True,80.0,37.718779,-122.462401,37.71471198313859,-122.49963110266273
,74.0,dn5,pkg52,74.0,True,84.0,37.751751,-122.410654,37.724930425060144,-122.40594699363363
,78.0,dn8,pkg54,78.0,True,87.0,37.718779,-122.462401,37.714014862157356,-122.46641416838176
,83.0,dn7,pkg55,83.0,True,93.0,37.718779,-122.462401,37.7382095234312,-122.4537893451572
,89.0,dn4,pkg57,89.0,True,99.0,37.751751,-122.410654,37.729723047918114,-122.41184078622956
,95.0,dn1,pkg56,95,True,99.0,37.774524,-122.473656,37.75940095965409,-122.42446641425751
,95.0,dn7,pkg59,95.0,True,102.0,37.718779,-122.462401,37.72103109625848,-122.49102420031511
,96.0,dn5,pkg58,96,True,101.0,37.751751,-122.410654,37.71617062333685,-122.42728212515406
,98.0,dn6,pkg60,98,True,104.0,37.751751,-122.410654,37.77542864415845,-122.39457371251488
,98.0,dn2,pkg61,98,True,105.0,37.774524,-122.473656,37.76317704418116,-122.49202150267685
,6.0,dn4,pkg2,6,True,12.0,37.751751,-122.410654,37.72545801416625,-122.3984548907891
,6.0,dn5,pkg15,6,True,16.0,37.751751,-122.410654,37.7404970318206,-122.39877235241039
,6.0,dn6,pkg5,6.0,True,15.0,37.751751,-122.410654,37.77615937149359,-122.39598138937198
,8.0,dn2,pkg21,8.0,True,16.0,37.774524,-122.473656,37.75867867014898,-122.49235287097007
,8.0,dn14,pkg12,8.0,True,17.0,37.739611,-122.492203,37.735627138175836,-122.50699134329051
,8.0,dn3,pkg17,8,True,14.0,37.774524,-122.473656,37.755459092003214,-122.43721202693185
,9.0,dn10,pkg13,9,True,12.0,37.78929,-122.426797,37.771246049788374,-122.3967405179445
,9.0,dn13,pkg3,9.0,True,17.0,37.739611,-122.492203,37.77355763685134,-122.47796557233599
,10.0,dn1,pkg19,10.0,True,16.0,37.774524,-122.473656,37.79460234834494,-122.48871893774802
,10.0,dn11,pkg8,10.0,True,20.0,37.78929,-122.426797,37.77507545770548,-122.4401611319393
,11.0,dn15,pkg6,11,True,15.0,37.739611,-122.492203,37.71020077743915,-122.49722156008494
,12.0,dn8,pkg24,12.0,True,17.0,37.718779,-122.462401,37.734032626621634,-122.47565194925969
,13.0,dn12,pkg16,13,False,12.0,37.78929,-122.426797,37.745451175322906,-122.43549218512646
,13.0,dn7,pkg22,13,True,13.0,37.718779,-122.462401,37.76141270429475,-122.4545186372502
,14.0,dn9,pkg27,14,True,20.0,37.718779,-122.462401,37.71829793933439,-122.50010864478054
,15.0,dn4,pkg10,15,False,14.0,37.751751,-122.410654,37.75762754007374,-122.42657836850361
,16.0,dn5,pkg18,16,False,15.0,37.751751,-122.410654,37.77349701563607,-122.42062618461412
,17.0,dn6,pkg7,17,False,12.0,37.751751,-122.410654,37.791033543777324,-122.3944301083785
,17.0,dn2,pkg4,17,False,16.0,37.774524,-122.473656,37.78730802946948,-122.49122476427881
,19.0,dn14,pkg29,19.0,True,25.0,37.739611,-122.492203,37.76079402794114,-122.5035928636681
,21.0,dn3,pkg31,21.0,True,29.0,37.774524,-122.473656,37.779700629923596,-122.4500490112561
,22.0,dn11,pkg26,22,True,22.0,37.78929,-122.426797,37.7831406712358,-122.40764866651077
,23.0,dn8,pkg32,23,True,31.0,37.718779,-122.462401,37.75125595086938,-122.43048370284153
,26.0,dn2,pkg30,26,True,29.0,37.774524,-122.473656,37.789839171605564,-122.50129689956894
,27.0,dn9,pkg28,27,True,27.0,37.718779,-122.462401,37.724704034762134,-122.41395887601458
,28.0,dn1,pkg11,28,False,16.0,37.774524,-122.473656,37.7941733537838,-122.42399407849156
,29.0,dn4,pkg34,29,True,34.0,37.751751,-122.410654,37.77420958429798,-122.44858343170598
,29.0,dn6,pkg35,29,True,34.0,37.751751,-122.410654,37.76118806626202,-122.41242211156782
,30.0,dn5,pkg36,30,True,35.0,37.751751,-122.410654,37.78922024652785,-122.3987074332873
,32.0,dn15,pkg37,32.0,True,38.0,37.739611,-122.492203,37.733066183948296,-122.48049894845433
,34.0,dn10,pkg33,34,True,35.0,37.78929,-122.426797,37.76813357494597,-122.4732908901407
,35.0,dn11,pkg39,35.0,True,42.0,37.78929,-122.426797,37.7509700047394,-122.40334388531036
,38.0,dn3,pkg38,38,False,34.0,37.774524,-122.473656,37.76686027358682,-122.42719877767462
,38.0,dn2,pkg40,38.0,True,46.0,37.774524,-122.473656,37.77771917290313,-122.50386158118116
,43.0,dn7,pkg41,43,True,52.0,37.718779,-122.462401,37.74001581089673,-122.49725491489255
,49.0,dn1,pkg43,49.0,True,54.0,37.774524,-122.473656,37.78906961378042,-122.47670676349622
,53.0,dn4,pkg42,53,True,53.0,37.751751,-122.410654,37.766768674076964,-122.46335956196626
,57.0,dn8,pkg45,57,True,65.0,37.718779,-122.462401,37.717588158086194,-122.5026934971286
,57.0,dn9,pkg46,57.0,True,66.0,37.718779,-122.462401,37.71733914303313,-122.41750792879807
,59.0,dn3,pkg47,59,True,68.0,37.774524,-122.473656,37.75917273567677,-122.50269473635097
,60.0,dn5,pkg44,60,True,60.0,37.751751,-122.410654,37.716753258990856,-122.3973270270615
,61.0,dn13,pkg50,61.0,True,71.0,37.739611,-122.492203,37.734607905046104,-122.48713089598756
,62.0,dn2,pkg48,62.0,True,68.0,37.774524,-122.473656,37.754247332859414,-122.48240348137435
,62.0,dn7,pkg49,62.0,True,68.0,37.718779,-122.462401,37.71163840431552,-122.46815769192011
,63.0,dn1,pkg51,63.0,True,71.0,37.774524,-122.473656,37.77716877539591,-122.50517036614228
,66.0,dn6,pkg53,66.0,True,76.0,37.751751,-122.410654,37.76177514514713,-122.41942518052821
,67.0,dn10,pkg52,67,True,75.0,37.78929,-122.426797,37.796056250123144,-122.39930120705348
,68.0,dn14,pkg55,68,True,76.0,37.739611,-122.492203,37.761624248230326,-122.5013936360435
,70.0,dn9,pkg54,70,True,73.0,37.718779,-122.462401,37.73392094150659,-122.43227584457973
,72.0,dn11,pkg56,72,True,74.0,37.78929,-122.426797,37.76005119471348,-122.40820550848942
,72.0,dn4,pkg58,72.0,True,82.0,37.751751,-122.410654,37.76073061626552,-122.40282073057686
,76.0,dn12,pkg57,76,True,81.0,37.78929,-122.426797,37.76062060972575,-122.41333492519811
,78.0,dn6,pkg61,78.0,True,84.0,37.751751,-122.410654,37.75230876528168,-122.39710141353191
,79.0,dn7,pkg60,79,True,79.0,37.718779,-122.462401,37.71063980796726,-122.41728082883022
,79.0,dn1,pkg62,79.0,True,84.0,37.774524,-122.473656,37.784856821963984,-122.49751949261402
,79.0,dn4,pkg63,79,True,87.0,37.751751,-122.410654,37.77716573249961,-122.40140385957713
,80.0,dn3,pkg59,80,True,80.0,37.774524,-122.473656,37.75806280673901,-122.43463585305302
,80.0,dn8,pkg64,80,True,90.0,37.718779,-122.462401,37.72633901955307,-122.50268579615154
,83.0,dn15,pkg65,83,True,90.0,37.739611,-122.492203,37.765321764618214,-122.46925039293222
,84.0,dn9,pkg68,84,True,90.0,37.718779,-122.462401,37.71343404677192,-122.50746886044767
,85.0,dn14,pkg66,85.0,True,93.0,37.739611,-122.492203,37.71432339575327,-122.4971002989983
,85.0,dn13,pkg69,85.0,True,92.0,37.739611,-122.492203,37.74139300533881,-122.48768547346486
,87.0,dn10,pkg67,87,True,90.0,37.78929,-122.426797,37.75712411788522,-122.41614842521601
,90.0,dn8,pkg72,90.0,True,99.0,37.718779,-122.462401,37.71942699102352,-122.45723188716978
,92.0,dn11,pkg70,92.0,True,97.0,37.78929,-122.426797,37.79297064199547,-122.46998173536635
,92.0,dn4,pkg71,92,True,99.0,37.751751,-122.410654,37.73481918242294,-122.41240043195019
,96.0,dn5,pkg74,96.0,True,102.0,37.751751,-122.410654,37.76880265780931,-122.41603856614506
,97.0,dn13,pkg73,97,True,102.0,37.739611,-122.492203,37.70943130790381,-122.46419862459284
,100.0,dn1,pkg76,100,True,104.0,37.774524,-122.473656,37.76988757373575,-122.50467247056761
,6.0,dn10,pkg1,6.0,True,13.0,37.78929,-122.426797,37.789117801455475,-122.40658151359908
,6.0,dn11,pkg4,6,True,16.0,37.78929,-122.426797,37.77921565808008,-122.4458222672931
,6.0,dn14,pkg3,6,True,12.0,37.739611,-122.492203,37.773864153947585,-122.4978456824546
,6.0,dn15,pkg17,6.0,True,11.0,37.739611,-122.492203,37.74250074798491,-122.4801942092199
,7.0,dn5,pkg22,7,True,15.0,37.751751,-122.410654,37.738188377501515,-122.40460938180352
,7.0,dn7,pkg6,7.0,True,14.0,37.718779,-122.462401,37.727768791484785,-122.48570746303196
,7.0,dn12,pkg15,7.0,True,12.0,37.78929,-122.426797,37.784628514991624,-122.410803384041
,8.0,dn1,pkg9,8.0,True,15.0,37.774524,-122.473656,37.78059666206961,-122.45244419683851
,8.0,dn4,pkg20,8,True,15.0,37.751751,-122.410654,37.73927916159782,-122.42123875048237
,8.0,dn8,pkg16,8,True,11.0,37.718779,-122.462401,37.724332867246176,-122.42652323185642
,9.0,dn2,pkg7,9.0,True,16.0,37.774524,-122.473656,37.78004535707091,-122.49617499622295
,9.0,dn6,pkg11,9,True,19.0,37.751751,-122.410654,37.72184652408543,-122.42423890528092
,10.0,dn13,pkg19,10.0,True,18.0,37.739611,-122.492203,37.71783611312368,-122.48858260943882
,10.0,dn3,pkg2,10.0,True,18.0,37.774524,-122.473656,37.7955406668383,-122.47560252177276
,11.0,dn15,pkg5,11,True,13.0,37.739611,-122.492203,37.766818833206855,-122.49482289718473
,13.0,dn9,pkg8,13,True,15.0,37.718779,-122.462401,37.72658256891778,-122.50548775776261
,17.0,dn15,pkg12,17,True,18.0,37.739611,-122.492203,37.73771468607021,-122.49716780825584
,18.0,dn12,pkg14,18,True,18.0,37.78929,-122.426797,37.76432607021953,-122.44240224088482
,18.0,dn7,pkg21,18,False,15.0,37.718779,-122.462401,37.71596926814898,-122.43111675847783
,18.0,dn5,pkg27,18,True,27.0,37.751751,-122.410654,37.73677989982708,-122.4549922641746
,18.0,dn2,pkg18,18,False,15.0,37.774524,-122.473656,37.77224558115008,-122.44331603395464
,19.0,dn14,pkg10,19,False,14.0,37.739611,-122.492203,37.77594681105242,-122.46147272304083
,20.0,dn1,pkg13,20,False,16.0,37.774524,-122.473656,37.78859090381627,-122.49403668384798
,20.0,dn8,pkg28,20,True,27.0,37.718779,-122.462401,37.75269560112632,-122.49923685770963
,20.0,dn3,pkg29,20,True,24.0,37.774524,-122.473656,37.78892908553415,-122.48447357577548
,23.0,dn10,pkg26,23,True,24.0,37.78929,-122.426797,37.76049488525986,-122.42615700959476
,23.0,dn11,pkg25,23,False,19.0,37.78929,-122.426797,37.75832204165463,-122.45632186758625
,23.0,dn6,pkg30,23.0,True,32.0,37.751751,-122.410654,37.75466203431341,-122.41397677881756
,28.0,dn4,pkg24,28,False,19.0,37.751751,-122.410654,37.71235037740852,-122.40418966451294
,29.0,dn5,pkg32,29.0,True,35.0,37.751751,-122.410654,37.75812627160683,-122.43803981414247
,30.0,dn2,pkg31,30,True,35.0,37.774524,-122.473656,37.766634200584804,-122.43058642045018
,35.0,dn8,pkg33,35,True,39.0,37.718779,-122.462401,37.747376065603675,-122.47315250876927
,38.0,dn6,pkg35,38,True,41.0,37.751751,-122.410654,37.71625895436171,-122.39633458420451
,40.0,dn1,pkg36,40.0,True,49.0,37.774524,-122.473656,37.79486432167971,-122.50170527093785
,44.0,dn7,pkg34,44,False,42.0,37.718779,-122.462401,37.733773837899385,-122.40962957368994
,46.0,dn13,pkg37,46.0,True,52.0,37.739611,-122.492203,37.748270862600684,-122.48444616274817
,47.0,dn2,pkg39,47.0,True,55.0,37.774524,-122.473656,37.75480591455793,-122.47832190915112
,48.0,dn3,pkg38,48.0,True,54.0,37.774524,-122.473656,37.787462942451356,-122.49049928814827
,49.0,dn4,pkg40,49.0,True,55.0,37.751751,-122.410654,37.795106664114584,-122.40996083901527
,52.0,dn9,pkg41,52.0,True,59.0,37.718779,-122.462401,37.73702498760228,-122.4699378822006
,53.0,dn14,pkg42,53,True,57.0,37.739611,-122.492203,37.76115283890565,-122.47587881638096
,55.0,dn5,pkg43,55.0,True,62.0,37.751751,-122.410654,37.723783290121084,-122.40320244544411
,62.0,dn6,pkg45,62,True,65.0,37.751751,-122.410654,37.72738453181009,-122.41260599307637
,62.0,dn4,pkg46,62,True,69.0,37.751751,-122.410654,37.77451924373026,-122.3986134574193
,62.0,dn11,pkg47,62.0,True,69.0,37.78929,-122.426797,37.7766566022313,-122.43840561483054
,65.0,dn13,pkg44,65,True,70.0,37.739611,-122.492203,37.738920666914346,-122.44105977424601
,65.0,dn5,pkg48,65,True,68.0,37.751751,-122.410654,37.736230312533486,-122.42221781878557
,66.0,dn10,pkg50,66,True,72.0,37.78929,-122.426797,37.75051375618134,-122.40989791532455
,68.0,dn7,pkg49,68.0,True,75.0,37.718779,-122.462401,37.7138593046999,-122.47297714976233
,70.0,dn1,pkg53,70.0,True,77.0,37.774524,-122.473656,37.77227834631352,-122.48858142592576
,70.0,dn4,pkg51,70,True,75.0,37.751751,-122.410654,37.73542156024379,-122.40802274059159
,73.0,dn2,pkg52,73.0,True,80.0,37.774524,-122.473656,37.77720282122345,-122.43657882415377
,78.0,dn10,pkg54,78.0,True,83.0,37.78929,-122.426797,37.79686658858396,-122.44949887873139
,81.0,dn14,pkg55,81.0,True,90.0,37.739611,-122.492203,37.7448084548121,-122.50471262162922
,87.0,dn8,pkg56,87,True,89.0,37.718779,-122.462401,37.734792545663595,-122.42812856382544
,87.0,dn4,pkg59,87,True,93.0,37.751751,-122.410654,37.73790929576293,-122.39818953684869
,88.0,dn1,pkg57,88.0,True,93.0,37.774524,-122.473656,37.778698759242204,-122.45286056544472
,88.0,dn10,pkg58,88.0,True,98.0,37.78929,-122.426797,37.77202121452909,-122.4606365294357
,90.0,dn7,pkg60,90.0,True,96.0,37.718779,-122.462401,37.73499651234888,-122.45917535249787
,99.0,dn6,pkg62,99.0,True,106.0,37.751751,-122.410654,37.73100376578326,-122.4166526040241
,100.0,dn5,pkg61,100,False,99.0,37.751751,-122.410654,37.70803779038857,-122.40245504031425
,5.0,dn1,pkg21,5.0,True,14.0,37.774524,-122.473656,37.774436638335374,-122.49374813410941
,5.0,dn2,pkg5,5,True,11.0,37.774524,-122.473656,37.73831035407037,-122.48456139008907
,6.0,dn3,pkg20,6,True,15.0,37.774524,-122.473656,37.767887685374056,-122.50221526245221
,6.0,dn10,pkg22,6,True,14.0,37.78929,-122.426797,37.775506797727985,-122.43768113206737
,6.0,dn5,pkg13,6,True,16.0,37.751751,-122.410654,37.73801706371281,-122.44060973135014
,7.0,dn6,pkg14,7.0,True,17.0,37.751751,-122.410654,37.74005354512641,-122.41018322158597
,8.0,dn8,pkg10,8.0,True,16.0,37.718779,-122.462401,37.744332922337634,-122.44536551702825
,8.0,dn9,pkg18,8.0,True,17.0,37.718779,-122.462401,37.729708512840766,-122.42630123445872
,8.0,dn15,pkg4,8,True,11.0,37.739611,-122.492203,37.76857783613258,-122.48271377682418
,9.0,dn4,pkg17,9,True,10.0,37.751751,-122.410654,37.71623686792825,-122.40639285701681
,9.0,dn13,pkg16,9.0,True,16.0,37.739611,-122.492203,37.74556200910078,-122.4642674966472
,10.0,dn11,pkg8,10.0,True,18.0,37.78929,-122.426797,37.76993767978622,-122.40334307659883
,11.0,dn14,pkg12,11,True,16.0,37.739611,-122.492203,37.7654616224912,-122.50353034628618
,11.0,dn7,pkg15,11,True,15.0,37.718779,-122.462401,37.73679071399194,-122.43652383761413
,12.0,dn1,pkg11,12,True,19.0,37.774524,-122.473656,37.776923132129134,-122.49363809073769
,13.0,dn12,pkg6,13,False,12.0,37.78929,-122.426797,37.75423884341481,-122.40698471589666
,14.0,dn2,pkg25,14,True,22.0,37.774524,-122.473656,37.78794409677447,-122.45232243642042
,14.0,dn10,pkg3,14,True,18.0,37.78929,-122.426797,37.789744775304264,-122.43873047644082
,15.0,dn5,pkg2,15,False,12.0,37.751751,-122.410654,37.78592041371616,-122.41552600764507
,15.0,dn6,pkg28,15.0,True,20.0,37.751751,-122.410654,37.74906638232263,-122.3961439147153
,17.0,dn10,pkg7,17,True,18.0,37.78929,-122.426797,37.7903998716434,-122.42758653848965
,18.0,dn3,pkg26,18,True,19.0,37.774524,-122.473656,37.79606038498891,-122.49566803759495
,20.0,dn8,pkg30,20.0,True,28.0,37.718779,-122.462401,37.75810179956533,-122.46995903995979
,20.0,dn13,pkg31,20.0,True,27.0,37.739611,-122.492203,37.762121530410205,-122.49406503333664
,22.0,dn1,pkg33,22,True,32.0,37.774524,-122.473656,37.75722051041924,-122.46586797245459
,23.0,dn9,pkg27,23,True,26.0,37.718779,-122.462401,37.738529796558424,-122.49230913508103
,25.0,dn15,pkg32,25.0,True,35.0,37.739611,-122.492203,37.72202671382943,-122.4942695431408
,25.0,dn4,pkg29,25,True,25.0,37.751751,-122.410654,37.70824931175311,-122.40961017222249
,27.0,dn2,pkg34,27,True,30.0,37.774524,-122.473656,37.76540173887149,-122.50343735674099
,27.0,dn5,pkg35,27.0,True,32.0,37.751751,-122.410654,37.75801311558788,-122.43511686892931
,32.0,dn8,pkg36,32.0,True,40.0,37.718779,-122.462401,37.71382829092449,-122.44303570990907
,37.0,dn1,pkg37,37.0,True,47.0,37.774524,-122.473656,37.772271661853026,-122.47037571747329
,37.0,dn13,pkg38,37.0,True,47.0,37.739611,-122.492203,37.73375677658876,-122.50546181169561
,37.0,dn7,pkg39,37.0,True,47.0,37.718779,-122.462401,37.741400410732574,-122.4776583423947
,40.0,dn10,pkg40,40.0,True,48.0,37.78929,-122.426797,37.785075728779034,-122.4190663659527
,44.0,dn1,pkg44,44.0,True,49.0,37.774524,-122.473656,37.76099624047849,-122.47399206525559
,45.0,dn3,pkg41,45.0,True,55.0,37.774524,-122.473656,37.786750752992326,-122.44135343259117
,46.0,dn2,pkg43,46.0,True,52.0,37.774524,-122.473656,37.780317957543296,-122.44719833763797
,46.0,dn4,pkg42,46.0,True,54.0,37.751751,-122.410654,37.776954051036206,-122.42226099338416
,49.0,dn5,pkg45,49,True,58.0,37.751751,-122.410654,37.725790473168566,-122.4142090350926
,51.0,dn7,pkg46,51.0,True,57.0,37.718779,-122.462401,37.718381391661886,-122.4492905062659
,55.0,dn6,pkg47,55,True,65.0,37.751751,-122.410654,37.763914581876854,-122.39766971616531
,58.0,dn11,pkg48,58.0,True,66.0,37.78929,-122.426797,37.76900400634311,-122.47691557421064
,58.0,dn13,pkg49,58,True,63.0,37.739611,-122.492203,37.71909728466194,-122.4623378684147
,60.0,dn1,pkg50,60.0,True,68.0,37.774524,-122.473656,37.76796724267263,-122.45154471903028
,61.0,dn12,pkg51,61.0,True,66.0,37.78929,-122.426797,37.78262030631595,-122.40087333316856
,62.0,dn14,pkg52,62,True,72.0,37.739611,-122.492203,37.74801991712116,-122.50182925471616
,70.0,dn11,pkg53,70.0,True,75.0,37.78929,-122.426797,37.77069157121173,-122.4093378438249
,73.0,dn13,pkg54,73,True,78.0,37.739611,-122.492203,37.722268465732014,-122.49008425280547
,75.0,dn1,pkg57,75.0,True,84.0,37.774524,-122.473656,37.78787974354837,-122.47626564917732
,77.0,dn4,pkg55,77,True,82.0,37.751751,-122.410654,37.71482512062471,-122.40083812679457
,77.0,dn7,pkg56,77.0,True,86.0,37.718779,-122.462401,37.711237915427546,-122.45990254011278
,78.0,dn5,pkg58,78,True,87.0,37.751751,-122.410654,37.717788366084605,-122.41897842814554
,81.0,dn3,pkg61,81,True,86.0,37.774524,-122.473656,37.77294233901858,-122.4509192062877
,82.0,dn6,pkg60,82.0,True,92.0,37.751751,-122.410654,37.7497243323105,-122.3973840923231
,83.0,dn2,pkg59,83,True,92.0,37.774524,-122.473656,37.79609040384972,-122.46679976803739
,85.0,dn10,pkg62,85.0,True,92.0,37.78929,-122.426797,37.763086006476335,-122.4146929864899
,86.0,dn8,pkg63,86,True,94.0,37.718779,-122.462401,37.73083115562232,-122.47824290017621
,87.0,dn11,pkg64,87.0,True,94.0,37.78929,-122.426797,37.78104796827344,-122.41164430939392
,91.0,dn1,pkg65,91,True,100.0,37.774524,-122.473656,37.74995677363204,-122.48222256391965
,92.0,dn5,pkg67,92.0,True,100.0,37.751751,-122.410654,37.76217853579757,-122.41696059373058
,94.0,dn12,pkg66,94,True,98.0,37.78929,-122.426797,37.79065558312496,-122.47488400113447
,95.0,dn7,pkg68,95.0,True,100.0,37.718779,-122.462401,37.72748400348531,-122.44089708015535
,95.0,dn13,pkg69,95.0,True,101.0,37.739611,-122.492203,37.745243473176416,-122.50318087896797
,99.0,dn3,pkg70,99,True,105.0,37.774524,-122.473656,37.742178906072944,-122.47164064636615
,6.0,dn13,pkg18,6,True,13.0,37.739611,-122.492203,37.71257095791637,-122.4734036422327
,7.0,dn3,pkg22,7.0,True,17.0,37.774524,-122.473656,37.77356662271608,-122.47525291533039
,7.0,dn5,pkg17,7.0,True,14.0,37.751751,-122.410654,37.73751070754868,-122.41040341162343
,7.0,dn9,pkg9,7.0,True,16.0,37.718779,-122.462401,37.73478430695168,-122.4480209525275
,8.0,dn6,pkg20,8.0,True,17.0,37.751751,-122.410654,37.75831938731173,-122.42082181315233
,8.0,dn11,pkg13,8,True,12.0,37.78929,-122.426797,37.769038234154564,-122.44404686866626
,8.0,dn7,pkg21,8.0,True,13.0,37.718779,-122.462401,37.72459126838394,-122.47090217045182
,9.0,dn8,pkg7,9,True,15.0,37.718779,-122.462401,37.73237872384544,-122.44162713138415
,9.0,dn12,pkg4,9.0,True,17.0,37.78929,-122.426797,37.780158284042805,-122.44084188874086
,10.0,dn14,pkg19,10.0,True,20.0,37.739611,-122.492203,37.75228697977927,-122.4683437801598
,10.0,dn2,pkg5,10.0,True,15.0,37.774524,-122.473656,37.77105660798172,-122.50525745426211
,11.0,dn3,pkg23,11,True,16.0,37.774524,-122.473656,37.78050647706316,-122.46875525502323
,12.0,dn1,pkg11,12,True,14.0,37.774524,-122.473656,37.79389414813546,-122.50748756448166
,12.0,dn7,pkg12,12,True,18.0,37.718779,-122.462401,37.72307268780527,-122.46485363644064
